PLAYER DIVISION SCORE FAIRNESS ACCEPTS REJECT
-------
playerVirtual1 3 -1 1 1 1
playerVirtual2 3 1.33 0.5 2 0
-------
playerVirtual1 4 -2 1 1 2
playerVirtual2 2 7.3 0.5 5 0
playerVirtual3 3 3.32 1 2 0
-------
playerVirtual1 4 -2 1 1 2
playerVirtual2 2 7.3 0.333333 5 0
playerVirtual3 3 2.32 1 2 1
playerVirtual4 3 1.33 0 2 0
playerVirtual0 3 -4 0 0 2
-------
playerVirtual1 4 -2 1 1 2
playerVirtual2 2 7.3 0.5 5 0
playerVirtual3 3 2.32 1 2 1
playerVirtual4 3 2.66 0 4 0
playerVirtual0 4 -6 0 0 3
playerVirtual5 3 0 0 1 0
-------
playerVirtual1 4 -2 1 1 2
playerVirtual2 2 7.3 0.555556 5 0
playerVirtual3 3 2.32 0.857143 2 1
playerVirtual4 3 2.66 0.333333 5 0
playerVirtual0 4 -6 0 0 3
playerVirtual5 3 2.66 1 3 0
playerVirtual6 3 0 0 1 0
playerVirtual1004 3 -2 0 0 1
-------
playerVirtual1 4 -2 1 1 2
playerVirtual2 2 7.3 0.636364 5 0
playerVirtual3 3 2.32 0.888889 2 1
playerVirtual4 2 5.98 0.6 7 0
playerVirtual0 4 -6 0 0 3
playerVirtual5 2 5.98 0.333333 5 0
playerVirtual6 3 0 1 3 0
playerVirtual1004 4 -6 0 0 3
playerVirtual7 3 0 0 1 0
-------
playerVirtual1 4 -2 1 1 2
playerVirtual2 1 9.29 0.666667 6 0
playerVirtual3 3 2.32 0.9 2 1
playerVirtual4 2 7.31 0.666667 8 0
playerVirtual0 4 -6 0 0 3
playerVirtual5 2 5.98 0.5 5 0
playerVirtual6 3 1.99 1 4 0
playerVirtual1004 4 -6 0 0 3
playerVirtual7 3 0 0 1 0
playerVirtual8 3 1.33 0 2 0
playerVirtual1289 3 0 0 0 0
-------
playerVirtual1 4 -2 1 1 2
playerVirtual2 1 9.29 0.692308 6 0
playerVirtual3 3 2.32 0.909091 2 1
playerVirtual4 2 7.31 0.571429 9 0
playerVirtual0 4 -6 0 0 3
