2018-04-14 23:07:29,315 MCT_Divisions INFO     INITIALIZE ALL DIVISIONS!
2018-04-14 23:07:29,321 MCT_Divisions INFO     START A NEW DIVISION IN THE MCT
2018-04-14 23:07:29,321 MCT_Divisions INFO     INITIALIZE DIVISION: 1
2018-04-14 23:07:29,323 MCT_Divisions INFO     START A NEW DIVISION IN THE MCT
2018-04-14 23:07:29,324 MCT_Divisions INFO     INITIALIZE DIVISION: 2
2018-04-14 23:07:29,326 MCT_Divisions INFO     START A NEW DIVISION IN THE MCT
2018-04-14 23:07:29,326 MCT_Divisions INFO     INITIALIZE DIVISION: 3
2018-04-14 23:07:29,328 MCT_Divisions INFO     START THE THRESHOLD MONITOR
2018-04-14 23:07:29,329 MCT_Divisions INFO     INITIALIZE THRESHOLD MONITOR
2018-04-14 23:07:29,413 MCT_Divisions INFO     START THE MANAGER PROCESS
2018-04-14 23:07:29,414 MCT_Divisions INFO     INITIALIZE MANAGER PROCESS
2018-04-14 23:07:29,417 MCT_Divisions INFO     CALCULATE THE GLOBAL FAIRNESS
2018-04-14 23:07:29,450 MCT_Divisions INFO     GLOBAL FAIRNESS: 0.0
2018-04-14 23:12:29,507 MCT_Divisions INFO     
-------------------------------
2018-04-14 23:12:29,507 MCT_Divisions INFO     
-------------------------------
2018-04-14 23:12:29,508 MCT_Divisions INFO     ROUND ENDED DIV: 3
2018-04-14 23:12:29,508 MCT_Divisions INFO     ROUND ENDED DIV: 2
2018-04-14 23:12:29,508 MCT_Divisions INFO     CALC PLAYER ATTR FROM DIV: 2
2018-04-14 23:12:29,508 MCT_Divisions INFO     CALC PLAYER ATTR FROM DIV: 3
2018-04-14 23:12:29,518 MCT_Divisions INFO     
-------------------------------
2018-04-14 23:12:29,519 MCT_Divisions INFO     ROUND ENDED DIV: 1
2018-04-14 23:12:29,520 MCT_Divisions INFO     CALC PLAYER ATTR FROM DIV: 1
2018-04-14 23:12:29,549 MCT_Divisions INFO     CALCULATE THE GLOBAL FAIRNESS
2018-04-14 23:12:29,570 MCT_Divisions INFO     NEWS ATTRS CALCULATED TO DIV: 2
2018-04-14 23:12:29,570 MCT_Divisions INFO     -------------------------------

2018-04-14 23:12:29,648 MCT_Divisions INFO     NEWS ATTRS CALCULATED TO DIV: 1
2018-04-14 23:12:29,649 MCT_Divisions INFO     -------------------------------

2018-04-14 23:12:29,676 MCT_Divisions INFO     playerVirtual4 NEW SCORE:4.98
2018-04-14 23:12:29,700 MCT_Divisions INFO     playerVirtual4 NEW HIST:1
2018-04-14 23:12:29,700 MCT_Divisions INFO     NEW DATA : {'division': 3, 'playoff': 0, 'score': 4.9799999999999995, 'old': 3, 'name': 'playerVirtual4', 'fairness': 0.0, 'enabled': 1, 'history': 1}
2018-04-14 23:12:29,701 MCT_Divisions INFO     START TH REALLOC PROCESS...
2018-04-14 23:12:29,701 MCT_Divisions INFO     NORMAL MODE...
2018-04-14 23:12:30,071 MCT_Divisions INFO     GLOBAL FAIRNESS: 0.0
2018-04-14 23:12:30,083 MCT_Divisions INFO     playerVirtual1 NEW SCORE:3.32
2018-04-14 23:12:30,095 MCT_Divisions INFO     playerVirtual1 NEW HIST:1
2018-04-14 23:12:30,095 MCT_Divisions INFO     NEW DATA : {'division': 3, 'playoff': 0, 'score': 3.32, 'old': 3, 'name': 'playerVirtual1', 'fairness': 0.0, 'enabled': 1, 'history': 1}
2018-04-14 23:12:30,095 MCT_Divisions INFO     START TH REALLOC PROCESS...
2018-04-14 23:12:30,095 MCT_Divisions INFO     NORMAL MODE...
2018-04-14 23:12:30,101 MCT_Divisions INFO     playerVirtual8 NEW SCORE:1.66
2018-04-14 23:12:30,116 MCT_Divisions INFO     playerVirtual8 NEW HIST:1
2018-04-14 23:12:30,118 MCT_Divisions INFO     NEW DATA : {'division': 3, 'playoff': 0, 'score': 1.66, 'old': 3, 'name': 'playerVirtual8', 'fairness': 0.0, 'enabled': 1, 'history': 1}
2018-04-14 23:12:30,119 MCT_Divisions INFO     START TH REALLOC PROCESS...
2018-04-14 23:12:30,120 MCT_Divisions INFO     NORMAL MODE...
2018-04-14 23:12:30,129 MCT_Divisions INFO     playerVirtual2 NEW SCORE:3.32
2018-04-14 23:12:30,144 MCT_Divisions INFO     playerVirtual2 NEW HIST:1
2018-04-14 23:12:30,144 MCT_Divisions INFO     NEW DATA : {'division': 3, 'playoff': 0, 'score': 3.32, 'old': 3, 'name': 'playerVirtual2', 'fairness': 0.0, 'enabled': 1, 'history': 1}
2018-04-14 23:12:30,145 MCT_Divisions INFO     START TH REALLOC PROCESS...
2018-04-14 23:12:30,145 MCT_Divisions INFO     NORMAL MODE...
2018-04-14 23:12:30,168 MCT_Divisions INFO     playerVirtual3 NEW SCORE:3.32
2018-04-14 23:12:30,180 MCT_Divisions INFO     playerVirtual3 NEW HIST:1
2018-04-14 23:12:30,180 MCT_Divisions INFO     NEW DATA : {'division': 3, 'playoff': 0, 'score': 3.32, 'old': 3, 'name': 'playerVirtual3', 'fairness': 0.0, 'enabled': 1, 'history': 1}
2018-04-14 23:12:30,181 MCT_Divisions INFO     START TH REALLOC PROCESS...
2018-04-14 23:12:30,181 MCT_Divisions INFO     NORMAL MODE...
2018-04-14 23:12:30,185 MCT_Divisions INFO     playerVirtual5 NEW SCORE:3.32
2018-04-14 23:12:30,190 MCT_Divisions INFO     playerVirtual5 NEW HIST:1
2018-04-14 23:12:30,190 MCT_Divisions INFO     NEW DATA : {'division': 3, 'playoff': 0, 'score': 3.32, 'old': 3, 'name': 'playerVirtual5', 'fairness': 0.0, 'enabled': 1, 'history': 1}
2018-04-14 23:12:30,190 MCT_Divisions INFO     START TH REALLOC PROCESS...
2018-04-14 23:12:30,190 MCT_Divisions INFO     NORMAL MODE...
2018-04-14 23:12:30,382 MCT_Divisions INFO     playerVirtual7 NEW SCORE:3.32
2018-04-14 23:12:30,386 MCT_Divisions INFO     playerVirtual7 NEW HIST:1
2018-04-14 23:12:30,387 MCT_Divisions INFO     NEW DATA : {'division': 3, 'playoff': 0, 'score': 3.32, 'old': 3, 'name': 'playerVirtual7', 'fairness': 0.0, 'enabled': 1, 'history': 1}
2018-04-14 23:12:30,387 MCT_Divisions INFO     START TH REALLOC PROCESS...
2018-04-14 23:12:30,387 MCT_Divisions INFO     NORMAL MODE...
2018-04-14 23:12:30,394 MCT_Divisions INFO     playerVirtual6 NEW SCORE:3.32
2018-04-14 23:12:30,408 MCT_Divisions INFO     playerVirtual6 NEW HIST:1
2018-04-14 23:12:30,409 MCT_Divisions INFO     NEW DATA : {'division': 3, 'playoff': 0, 'score': 3.32, 'old': 3, 'name': 'playerVirtual6', 'fairness': 0.0, 'enabled': 1, 'history': 1}
2018-04-14 23:12:30,410 MCT_Divisions INFO     START TH REALLOC PROCESS...
2018-04-14 23:12:30,411 MCT_Divisions INFO     NORMAL MODE...
2018-04-14 23:12:30,421 MCT_Divisions INFO     playerVirtual0 NEW SCORE:3.32
2018-04-14 23:12:30,429 MCT_Divisions INFO     playerVirtual0 NEW HIST:1
2018-04-14 23:12:30,430 MCT_Divisions INFO     NEW DATA : {'division': 3, 'playoff': 0, 'score': 3.32, 'old': 3, 'name': 'playerVirtual0', 'fairness': 0.0, 'enabled': 1, 'history': 1}
2018-04-14 23:12:30,430 MCT_Divisions INFO     START TH REALLOC PROCESS...
2018-04-14 23:12:30,431 MCT_Divisions INFO     NORMAL MODE...
2018-04-14 23:12:30,436 MCT_Divisions INFO     playerVirtual9 NEW SCORE:3.32
2018-04-14 23:12:30,447 MCT_Divisions INFO     playerVirtual9 NEW HIST:1
2018-04-14 23:12:30,448 MCT_Divisions INFO     NEW DATA : {'division': 3, 'playoff': 0, 'score': 3.32, 'old': 3, 'name': 'playerVirtual9', 'fairness': 0.0, 'enabled': 1, 'history': 1}
2018-04-14 23:12:30,449 MCT_Divisions INFO     START TH REALLOC PROCESS...
2018-04-14 23:12:30,449 MCT_Divisions INFO     NORMAL MODE...
2018-04-14 23:12:30,450 MCT_Divisions INFO     NEWS ATTRS CALCULATED TO DIV: 3
2018-04-14 23:12:30,450 MCT_Divisions INFO     -------------------------------

2018-04-14 23:17:29,767 MCT_Divisions INFO     
-------------------------------
2018-04-14 23:17:29,767 MCT_Divisions INFO     ROUND ENDED DIV: 2
2018-04-14 23:17:29,768 MCT_Divisions INFO     CALC PLAYER ATTR FROM DIV: 2
2018-04-14 23:17:29,791 MCT_Divisions INFO     playerVirtual4 NEW SCORE:4.98
2018-04-14 23:17:29,802 MCT_Divisions INFO     playerVirtual4 NEW HIST:2
2018-04-14 23:17:29,803 MCT_Divisions INFO     NEW DATA : {'division': 2, 'playoff': 0, 'score': 4.9799999999999995, 'old': 2, 'name': 'playerVirtual4', 'fairness': 0.6667, 'enabled': 1, 'history': 2}
2018-04-14 23:17:29,803 MCT_Divisions INFO     START TH REALLOC PROCESS...
2018-04-14 23:17:29,803 MCT_Divisions INFO     NORMAL MODE...
2018-04-14 23:17:29,805 MCT_Divisions INFO     NEWS ATTRS CALCULATED TO DIV: 2
2018-04-14 23:17:29,805 MCT_Divisions INFO     -------------------------------

2018-04-14 23:17:29,807 MCT_Divisions INFO     
-------------------------------
2018-04-14 23:17:29,807 MCT_Divisions INFO     ROUND ENDED DIV: 1
2018-04-14 23:17:29,807 MCT_Divisions INFO     CALC PLAYER ATTR FROM DIV: 1
2018-04-14 23:17:29,844 MCT_Divisions INFO     NEWS ATTRS CALCULATED TO DIV: 1
2018-04-14 23:17:29,845 MCT_Divisions INFO     -------------------------------

2018-04-14 23:17:30,097 MCT_Divisions INFO     CALCULATE THE GLOBAL FAIRNESS
2018-04-14 23:17:30,134 MCT_Divisions INFO     GLOBAL FAIRNESS: 0.6452
2018-04-14 23:17:30,615 MCT_Divisions INFO     
-------------------------------
2018-04-14 23:17:30,616 MCT_Divisions INFO     ROUND ENDED DIV: 3
2018-04-14 23:17:30,616 MCT_Divisions INFO     CALC PLAYER ATTR FROM DIV: 3
2018-04-14 23:17:30,639 MCT_Divisions INFO     playerVirtual1 NEW SCORE:6.64
2018-04-14 23:17:30,645 MCT_Divisions INFO     playerVirtual1 NEW HIST:2
2018-04-14 23:17:30,646 MCT_Divisions INFO     NEW DATA : {'division': 3, 'playoff': 0, 'score': 6.64, 'old': 3, 'name': 'playerVirtual1', 'fairness': 0.6667, 'enabled': 1, 'history': 2}
2018-04-14 23:17:30,647 MCT_Divisions INFO     START TH REALLOC PROCESS...
2018-04-14 23:17:30,647 MCT_Divisions INFO     NORMAL MODE...
2018-04-14 23:17:30,656 MCT_Divisions INFO     playerVirtual8 NEW SCORE:1.66
2018-04-14 23:17:30,671 MCT_Divisions INFO     playerVirtual8 NEW HIST:2
2018-04-14 23:17:30,672 MCT_Divisions INFO     NEW DATA : {'division': 3, 'playoff': 0, 'score': 1.66, 'old': 3, 'name': 'playerVirtual8', 'fairness': 0.6667, 'enabled': 1, 'history': 2}
2018-04-14 23:17:30,672 MCT_Divisions INFO     START TH REALLOC PROCESS...
2018-04-14 23:17:30,673 MCT_Divisions INFO     NORMAL MODE...
2018-04-14 23:17:30,684 MCT_Divisions INFO     playerVirtual2 NEW SCORE:6.64
2018-04-14 23:17:30,696 MCT_Divisions INFO     playerVirtual2 NEW HIST:2
2018-04-14 23:17:30,696 MCT_Divisions INFO     NEW DATA : {'division': 3, 'playoff': 0, 'score': 6.64, 'old': 3, 'name': 'playerVirtual2', 'fairness': 0.6667, 'enabled': 1, 'history': 2}
2018-04-14 23:17:30,697 MCT_Divisions INFO     START TH REALLOC PROCESS...
2018-04-14 23:17:30,697 MCT_Divisions INFO     NORMAL MODE...
2018-04-14 23:17:30,707 MCT_Divisions INFO     playerVirtual3 NEW SCORE:4.98
2018-04-14 23:17:30,722 MCT_Divisions INFO     playerVirtual3 NEW HIST:2
2018-04-14 23:17:30,722 MCT_Divisions INFO     NEW DATA : {'division': 3, 'playoff': 0, 'score': 4.9799999999999995, 'old': 3, 'name': 'playerVirtual3', 'fairness': 0.6667, 'enabled': 1, 'history': 2}
2018-04-14 23:17:30,723 MCT_Divisions INFO     START TH REALLOC PROCESS...
2018-04-14 23:17:30,723 MCT_Divisions INFO     NORMAL MODE...
