0 0
1 1
1 2
0.8 3
0.666667 4
0.571429 5
0.571429 6
0.571429 7
0.571429 8
0.571429 9
0.571429 10
0.571429 11
0.571429 12
0.5 13
0.5 14
0.5 15
0.5 16
0.5 17
0.5 18
0.444444 19
0.444444 20
0.444444 21
0.444444 22
0.444444 23
0.444444 24
0.4 25
0.4 26
0.4 27
0.4 28
0.4 29
0.4 30
0.4 31
0.363636 32
0.363636 33
0.363636 34
0.363636 35
0.363636 36
0.363636 37
0.363636 38
0.363636 39
0.333333 40
0.333333 41
0.333333 42
0.333333 43
0.333333 44
0.333333 45
0.333333 46
0.333333 47
0.333333 48
0.333333 49
0.384615 50
0.384615 51
0.384615 52
0.384615 53
0.384615 54
0.384615 55
0.384615 56
0.384615 57
0.384615 58
0.384615 59
0.384615 60
0.384615 61
0.384615 62
0.384615 63
0.384615 64
0.384615 65
0.384615 66
0.384615 67
0.384615 68
0.384615 69
0.384615 70
0.384615 71
0.384615 72
0.384615 73
0.384615 74
0.384615 75
0.384615 76
0.384615 77
0.384615 78
0.384615 79
0.384615 80
0.384615 81
0.384615 82
0.384615 83
0.384615 84
0.384615 85
0.384615 86
0.384615 87
0.384615 88
0.384615 89
0.384615 90
0.384615 90
0.384615 90
0.384615 90
0.384615 90
0.384615 90
0.384615 90
0.384615 90
0.384615 90
0.384615 90
0.384615 90
